order_id (unique),product_id,column3,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
302,P0639,,S0104,08-Jan-17,1 sales,5.05,9,5.45,PR14,,PR03,,NA
303,P0296,,S0001,08-Jan-17,1 sales,0.69,23,0.75,PR14,,PR03,,NA
304,P0635,,S0087,08-Jan-17,0 sales,0,4,4.75,PR14,,PR03,,NA
305,P0470,,S0122,08-Jan-17,0 sales,0,5,17.9,PR14,,PR03,,NA
306,P0574,,S0026,08-Jan-17,6 sales,9.17,10,1.65,PR14,,PR03,,NA
307,P0067,,S0038,08-Jan-17,0 sales,0,7,13.9,PR03,verylow,PR03,,NA
308,P0165,,S0096,08-Jan-17,0 sales,0,5,1.4,PR14,,PR03,,NA
309,P0705,,S0002,08-Jan-17,0 sales,0,22,11.65,PR14,,PR03,,NA
310,P0490,,S0108,08-Jan-17,0 sales,0,20,52.9,PR14,,PR03,,NA
311,P0297,,S0045,08-Jan-17,0 sales,0,6,14.95,PR14,,PR03,,NA
312,P0205,,S0013,08-Jan-17,0 sales,0,10,13.9,PR14,,PR03,,NA
313,P0201,,S0056,08-Jan-17,0 sales,0,9,14.9,PR14,,PR03,,NA
314,P0446,,S0031,09-Jan-17,0 sales,0,13,5.95,PR14,,PR03,,NA
315,P0490,,S0049,09-Jan-17,0 sales,0,3,52.9,PR14,,PR03,,NA
316,P0590,,S0016,09-Jan-17,7 sales,3.24,41,0.5,PR14,,PR03,,NA
317,P0652,,S0060,09-Jan-17,0 sales,0,20,3.75,PR14,,PR03,,NA
318,P0689,,S0086,09-Jan-17,0 sales,0,16,28.9,PR14,,PR03,,NA
319,P0018,,S0073,09-Jan-17,0 sales,0,18,1.95,PR14,,PR03,,NA
320,P0046,,S0056,09-Jan-17,0 sales,0,6,34.5,PR14,,PR03,,NA
321,P0183,,S0050,09-Jan-17,0 sales,0,4,5.95,PR14,,PR03,,NA
322,P0144,,S0051,09-Jan-17,0 sales,0,3,4.95,PR14,,PR03,,NA
323,P0584,,S0087,09-Jan-17,0 sales,0,3,9.95,PR17,veryhigh,PR03,,NA
324,P0114,,S0068,09-Jan-17,0 sales,0,19,0.45,PR14,,PR03,,NA
325,P0129,,S0016,09-Jan-17,0 sales,0,14,24.95,PR14,,PR03,,NA
326,P0054,,S0056,09-Jan-17,0 sales,0,10,3.95,PR14,,PR03,,NA
327,P0051,,S0077,09-Jan-17,0 sales,0,40,0.7,PR14,,PR03,,NA
328,P0394,,S0040,09-Jan-17,0 sales,0,4,1,PR14,,PR03,,NA
329,P0390,,S0117,09-Jan-17,0 sales,0,5,9.85,PR14,,PR03,,NA
330,P0726,,S0004,09-Jan-17,0 sales,0,6,1,PR14,,PR03,,NA
331,P0658,,S0067,09-Jan-17,1 sales,20.76,2,24.5,PR14,,PR03,,NA
332,P0402,,S0035,09-Jan-17,0 sales,0,3,7.75,PR14,,PR03,,NA
333,P0454,,S0104,09-Jan-17,0 sales,0,11,2.1,PR10,low,PR03,,NA
334,P0185,,S0108,09-Jan-17,0 sales,0,2,0.75,PR14,,PR03,,NA
335,P0551,,S0033,09-Jan-17,0 sales,0,2,1.85,PR14,,PR03,,NA
336,P0103,,S0143,09-Jan-17,2 sales,4.91,7,2.65,PR14,,PR03,,NA
337,P0718,,S0058,09-Jan-17,2 sales,24.07,44,13,PR14,,PR03,,NA
338,P0712,,S0049,09-Jan-17,0 sales,0,9,21.5,PR14,,PR03,,NA
339,P0427,,S0033,09-Jan-17,1 sales,2.27,12,2.45,PR14,,PR03,,NA
340,P0147,,S0051,09-Jan-17,0 sales,0,10,3.99,PR14,,PR03,,NA
341,P0511,,S0065,09-Jan-17,1 sales,26.48,2,31.25,PR14,,PR03,,NA
342,P0277,,S0116,09-Jan-17,0 sales,0,12,3.45,PR14,,PR03,,NA
343,P0427,,S0062,09-Jan-17,0 sales,0,56,2.45,PR14,,PR03,,NA
344,P0348,,S0003,09-Jan-17,1 sales,1.94,46,2.1,PR14,,PR03,,NA
345,P0260,,S0065,09-Jan-17,0 sales,0,12,17.5,PR14,,PR03,,NA
346,P0054,,S0106,09-Jan-17,0 sales,0,5,3.95,PR14,,PR03,,NA
347,P0543,,S0002,09-Jan-17,0 sales,0,17,2.5,PR14,,PR03,,NA
348,P0150,,S0038,09-Jan-17,0 sales,0,6,12.99,PR14,,PR03,,NA
349,P0260,,S0043,09-Jan-17,0 sales,0,17,17.5,PR14,,PR03,,NA
350,P0574,,S0091,09-Jan-17,0 sales,0,31,1.65,PR14,,PR03,,NA
351,P0356,,S0126,09-Jan-17,0 sales,0,6,2.5,PR14,,PR03,,NA
352,P0109,,S0137,09-Jan-17,1 sales,7.58,6,8.95,PR14,,PR03,,NA
353,P0681,,S0062,09-Jan-17,0 sales,0,3,9.9,PR14,,PR03,,NA
354,P0712,,S0122,09-Jan-17,0 sales,0,11,21.5,PR14,,PR03,,NA
355,P0280,,S0049,09-Jan-17,0 sales,0,13,5.99,PR05,moderate,PR03,,NA
356,P0608,,S0095,10-Jan-17,1 sales,8.39,6,9.9,PR14,,PR03,,NA
357,P0171,,S0143,10-Jan-17,0 sales,0,8,11.9,PR14,,PR03,,NA
358,P0681,,S0050,10-Jan-17,0 sales,0,10,9.9,PR14,,PR03,,NA
359,P0658,,S0091,10-Jan-17,0 sales,0,4,24.5,PR14,,PR03,,NA
360,P0348,,S0050,10-Jan-17,1 sales,1.94,6,2.1,PR14,,PR03,,NA
361,P0225,,S0096,10-Jan-17,0 sales,0,16,2.25,PR14,,PR03,,NA
362,P0131,,S0019,10-Jan-17,1 sales,2.08,13,2.25,PR14,,PR03,,NA
363,P0718,,S0139,10-Jan-17,0 sales,0,19,13,PR14,,PR03,,NA
364,P0312,,S0066,10-Jan-17,0 sales,0,8,12.9,PR14,,PR03,,NA
365,P0591,,S0043,10-Jan-17,0 sales,0,6,7.45,PR14,,PR03,,NA
366,P0608,,S0131,10-Jan-17,0 sales,0,50,9.9,PR05,verylow,PR03,,NA
367,P0131,,S0097,10-Jan-17,0 sales,0,39,2.25,PR14,,PR03,,NA
368,P0649,,S0085,10-Jan-17,0 sales,0,17,1.95,PR14,,PR03,,NA
369,P0297,,S0023,10-Jan-17,0 sales,0,7,14.95,PR14,,PR03,,NA
370,P0704,,S0115,10-Jan-17,1 sales,1.48,25,2.1,PR10,low,PR03,,NA
371,P0237,,S0024,10-Jan-17,0 sales,0,7,59.9,PR14,,PR03,,NA
372,P0574,,S0123,10-Jan-17,2 sales,3.06,11,1.65,PR14,,PR03,,NA
373,P0712,,S0085,10-Jan-17,0 sales,0,24,21.5,PR14,,PR03,,NA
374,P0652,,S0043,10-Jan-17,0 sales,0,6,3.75,PR14,,PR03,,NA
375,P0448,,S0024,10-Jan-17,0 sales,0,13,3.45,PR14,,PR03,,NA
376,P0134,,S0104,10-Jan-17,0 sales,0,12,5.9,PR14,,PR03,,NA
377,P0705,,S0008,10-Jan-17,0 sales,0,8,11.65,PR14,,PR03,,NA
378,P0175,,S0018,10-Jan-17,0 sales,0,2,5.5,PR14,,PR03,,NA
379,P0640,,S0105,10-Jan-17,0 sales,0,3,24.95,PR05,moderate,PR03,,NA
380,P0704,,S0078,10-Jan-17,0 sales,0,22,2.1,PR10,low,PR03,,NA
381,P0732,,S0094,10-Jan-17,0 sales,0,7,7.25,PR14,,PR03,,NA
382,P0534,,S0019,10-Jan-17,0 sales,0,11,2,PR14,,PR03,,NA
383,P0195,,S0012,10-Jan-17,0 sales,0,4,5.75,PR14,,PR03,,NA
384,P0054,,S0102,10-Jan-17,0 sales,0,5,3.95,PR14,,PR03,,NA
385,P0287,,S0020,10-Jan-17,0 sales,0,7,7.5,PR14,,PR03,,NA
386,P0435,,S0095,10-Jan-17,0 sales,0,6,25.5,PR14,,PR03,,NA
387,P0459,,S0013,10-Jan-17,0 sales,0,14,2.95,PR14,,PR03,,NA
388,P0345,,S0024,10-Jan-17,0 sales,0,9,3.15,PR14,,PR03,,NA
389,P0656,,S0030,10-Jan-17,0 sales,0,39,4.5,PR14,,PR03,,NA
390,P0726,,S0125,10-Jan-17,2 sales,1.85,5,1,PR14,,PR03,,NA
391,P0499,,S0093,10-Jan-17,0 sales,0,9,0.75,PR14,,PR03,,NA
392,P0185,,S0051,10-Jan-17,0 sales,0,5,0.75,PR14,,PR03,,NA
393,P0140,,S0083,10-Jan-17,0 sales,0,5,5.5,PR14,,PR03,,NA
394,P0413,,S0022,10-Jan-17,5.27 sales,24.16,25.56,2.99,PR14,,PR03,,NA
395,P0681,,S0054,10-Jan-17,0 sales,0,13,9.9,PR14,,PR03,,NA
396,P0333,,S0021,10-Jan-17,1 sales,1.71,16,1.85,PR14,,PR03,,NA
397,P0665,,S0033,10-Jan-17,0 sales,0,6,10.75,PR14,,PR03,,NA
398,P0296,,S0038,10-Jan-17,2 sales,1.39,37,0.75,PR14,,PR03,,NA
399,P0109,,S0051,10-Jan-17,2 sales,15.17,15,8.95,PR14,,PR03,,NA
400,P0017,,S0067,10-Jan-17,0 sales,0,6,1.49,PR06,high,PR03,,NA
401,P0417,,S0023,10-Jan-17,0 sales,0,6,6.9,PR14,,PR03,,NA
402,P0261,,S0127,11-Jan-17,0 sales,0,9,4.75,PR14,,PR03,,NA
403,P0185,,S0097,11-Jan-17,1 sales,0.75,9,0.75,PR14,,PR03,,NA
404,P0412,,S0052,11-Jan-17,0 sales,0,7,6.5,PR14,,PR03,,NA
405,P0569,,S0023,11-Jan-17,0 sales,0,69,2.55,PR14,,PR03,,NA
406,P0543,,S0026,11-Jan-17,1 sales,2.31,20,2.5,PR14,,PR03,,NA
407,P0666,,S0038,11-Jan-17,0 sales,0,59,10.9,PR14,,PR03,,NA
408,P0311,,S0008,11-Jan-17,0 sales,0,2,1,PR14,,PR03,,NA
409,P0131,,S0078,11-Jan-17,0 sales,0,12,2.25,PR14,,PR03,,NA
410,P0116,,S0084,11-Jan-17,3 sales,2.36,20,0.85,PR14,,PR03,,NA
411,P0018,,S0137,11-Jan-17,0 sales,0,26,1.95,PR14,,PR03,,NA
412,P0103,,S0138,11-Jan-17,21 sales,51.53,127,2.65,PR14,,PR03,,NA
413,P0499,,S0066,11-Jan-17,0 sales,0,14,0.75,PR14,,PR03,,NA
414,P0132,,S0019,11-Jan-17,0 sales,0,5,7.99,PR14,,PR03,,NA
415,P0161,,S0115,11-Jan-17,0 sales,0,15,5.95,PR14,,PR03,,NA
416,P0412,,S0013,11-Jan-17,0 sales,0,4,6.5,PR14,,PR03,,NA
417,P0325,,S0096,11-Jan-17,0 sales,0,8,8.45,PR14,,PR03,,NA
418,P0348,,S0055,11-Jan-17,0 sales,0,6,2.3,PR14,,PR03,,NA
419,P0015,,S0068,11-Jan-17,0 sales,0,11,2.6,PR10,low,PR03,,NA
420,P0054,,S0105,11-Jan-17,1 sales,3.66,18,3.95,PR14,,PR03,,NA
421,P0658,,S0104,11-Jan-17,0 sales,0,3,24.5,PR14,,PR03,,NA
422,P0015,,S0110,11-Jan-17,0 sales,0,12,2.6,PR10,low,PR03,,NA
423,P0590,,S0135,11-Jan-17,0 sales,0,5,0.5,PR14,,PR03,,NA
424,P0689,,S0058,11-Jan-17,0 sales,0,10,28.9,PR14,,PR03,,NA
425,P0148,,S0113,11-Jan-17,0 sales,0,5,5.75,PR14,,PR03,,NA
426,P0051,,S0045,11-Jan-17,0 sales,0,13,0.7,PR14,,PR03,,NA
427,P0321,,S0095,11-Jan-17,0 sales,0,6,9.9,PR14,,PR03,,NA
428,P0611,,S0026,11-Jan-17,0 sales,0,6,12,PR14,,PR03,,NA
429,P0662,,S0012,11-Jan-17,0 sales,0,12,16.9,PR14,,PR03,,NA
430,P0458,,S0018,11-Jan-17,0 sales,0,40,4.25,PR14,,PR03,,NA
431,P0665,,S0088,11-Jan-17,0 sales,0,5,10.75,PR14,,PR03,,NA
432,P0483,,S0110,11-Jan-17,0 sales,0,3,10,PR14,,PR03,,NA
433,P0162,,S0024,11-Jan-17,0 sales,0,17,3.9,PR14,,PR03,,NA
434,P0148,,S0096,11-Jan-17,0 sales,0,6,5.75,PR14,,PR03,,NA
435,P0325,,S0140,11-Jan-17,0 sales,0,17,8.45,PR14,,PR03,,NA
436,P0406,,S0139,11-Jan-17,0 sales,0,12,9.95,PR14,,PR03,,NA
437,P0286,,S0085,11-Jan-17,12 sales,11.11,1,1,PR14,,PR03,,NA
438,P0521,,S0107,11-Jan-17,0 sales,0,18,12,PR14,,PR03,,NA
439,P0325,,S0054,11-Jan-17,0 sales,0,10,8.45,PR14,,PR03,,NA
440,P0499,,S0031,11-Jan-17,5 sales,3.47,20,0.75,PR14,,PR03,,NA
441,P0520,,S0097,11-Jan-17,0 sales,0,38,2.95,PR14,,PR03,,NA
442,P0673,,S0031,11-Jan-17,1 sales,7.58,1,8.95,PR14,,PR03,,NA
443,P0140,,S0072,11-Jan-17,1 sales,5.5,0,NA,PR14,,PR03,,NA
444,P0499,,S0112,11-Jan-17,3 sales,2.36,0,NA,PR14,,PR03,,NA
445,P0015,,S0070,11-Jan-17,0 sales,0,6,2.6,PR10,low,PR03,,NA
446,P0689,,S0021,11-Jan-17,0 sales,0,8,28.9,PR14,,PR03,,NA
447,P0679,,S0102,11-Jan-17,0 sales,0,10,37.9,PR14,,PR03,,NA
448,P0103,,S0052,11-Jan-17,4 sales,9.81,24,2.65,PR14,,PR03,,NA
449,P0054,,S0004,12-Jan-17,0 sales,0,6,3.95,PR14,,PR03,,NA
450,P0005,,S0142,12-Jan-17,0 sales,0,2,33.9,PR14,,PR03,,NA
451,P0390,,S0095,12-Jan-17,0 sales,0,11,11.9,PR14,,PR03,,NA
452,P0277,,S0082,12-Jan-17,0 sales,0,16,3.45,PR14,,PR03,,NA
453,P0399,,S0113,12-Jan-17,0 sales,0,6,3.9,PR14,,PR03,,NA
454,P0092,,S0008,12-Jan-17,0 sales,0,2,1.55,PR14,,PR03,,NA
455,P0160,,S0108,12-Jan-17,0 sales,0,4,2.5,PR14,,PR03,,NA
456,P0348,,S0012,12-Jan-17,0 sales,0,11,2.3,PR14,,PR03,,NA
457,P0321,,S0122,12-Jan-17,0 sales,0,1,9.9,PR14,,PR03,,NA
458,P0140,,S0004,12-Jan-17,0 sales,0,3,5.5,PR14,,PR03,,NA
459,P0658,,S0002,12-Jan-17,0 sales,0,3,24.5,PR14,,PR03,,NA
460,P0514,,S0135,12-Jan-17,0 sales,0,1,8.9,PR14,,PR03,,NA
461,P0157,,S0041,12-Jan-17,0 sales,0,1,6.95,PR14,,PR03,,NA
462,P0148,,S0008,12-Jan-17,0 sales,0,4,5.75,PR14,,PR03,,NA
463,P0499,,S0117,12-Jan-17,0 sales,0,25,0.75,PR14,,PR03,,NA
464,P0211,,S0013,12-Jan-17,0 sales,0,5,8.95,PR14,,PR03,,NA
465,P0427,,S0025,12-Jan-17,0 sales,0,29,2.45,PR14,,PR03,,NA
466,P0377,,S0119,12-Jan-17,0 sales,0,1,9,PR14,,PR03,,NA
467,P0483,,S0095,12-Jan-17,1 sales,10,2,10,PR14,,PR03,,NA
468,P0551,,S0138,12-Jan-17,0 sales,0,19,1.85,PR14,,PR03,,NA
469,P0171,,S0008,12-Jan-17,1 sales,10.08,1,11.9,PR14,,PR03,,NA
470,P0131,,S0022,12-Jan-17,0 sales,0,6,2.25,PR14,,PR03,,NA
471,P0312,,S0043,12-Jan-17,0 sales,0,11,12.9,PR14,,PR03,,NA
472,P0611,,S0106,12-Jan-17,0 sales,0,3,12,PR14,,PR03,,NA
473,P0402,,S0013,12-Jan-17,0 sales,0,4,7.75,PR14,,PR03,,NA
474,P0103,,S0124,12-Jan-17,3 sales,7.36,52,2.65,PR14,,PR03,,NA
475,P0171,,S0080,12-Jan-17,0 sales,0,7,11.9,PR14,,PR03,,NA
476,P0438,,S0019,12-Jan-17,0 sales,0,19,0.25,PR14,,PR03,,NA
477,P0655,,S0062,12-Jan-17,1 sales,50.76,2,59.9,PR14,,PR03,,NA
478,P0364,,S0095,12-Jan-17,9 sales,8.33,6,1,PR14,,PR03,,NA
479,P0602,,S0117,12-Jan-17,0 sales,0,6,9.9,PR14,,PR03,,NA
480,P0454,,S0142,12-Jan-17,0 sales,0,24,2.1,PR10,low,PR03,,NA
481,P0131,,S0038,12-Jan-17,0 sales,0,24,2.25,PR14,,PR03,,NA
482,P0735,,S0010,12-Jan-17,0 sales,0,1,8.5,PR14,,PR03,,NA
483,P0213,,S0115,12-Jan-17,0 sales,0,49,18.9,PR14,,PR03,,NA
484,P0652,,S0035,12-Jan-17,0 sales,0,3,3.75,PR14,,PR03,,NA
485,P0389,,S0091,12-Jan-17,0 sales,0,3,8.65,PR14,,PR03,,NA
486,P0500,,S0096,12-Jan-17,1 sales,5.51,6,5.95,PR14,,PR03,,NA
487,P0655,,S0088,12-Jan-17,0 sales,0,4,59.9,PR14,,PR03,,NA
488,P0681,,S0016,12-Jan-17,0 sales,0,3,9.9,PR14,,PR03,,NA
489,P0417,,S0020,12-Jan-17,0 sales,0,15,6.9,PR14,,PR03,,NA
490,P0438,,S0096,12-Jan-17,26 sales,6.02,26,0.25,PR14,,PR03,,NA
491,P0658,,S0028,12-Jan-17,2 sales,33.73,0,NA,PR14,,PR03,,NA
492,P0223,,S0094,12-Jan-17,0 sales,0,10,7.5,PR14,,PR03,,NA
493,P0499,,S0027,12-Jan-17,0 sales,0,8,0.75,PR14,,PR03,,NA
494,P0406,,S0094,13-Jan-17,0 sales,0,11,9.95,PR14,,PR03,,NA
495,P0311,,S0052,13-Jan-17,3 sales,3,7,1,PR14,,PR03,,NA
496,P0413,,S0020,13-Jan-17,11.435 sales,52.42,41.87,4.95,PR14,,PR03,,NA
497,P0213,,S0108,13-Jan-17,0 sales,0,25,18.9,PR14,,PR03,,NA
498,P0663,,S0038,13-Jan-17,3 sales,9.03,25,3.25,PR14,,PR03,,NA
499,P0678,,S0050,13-Jan-17,0 sales,0,1,12.5,PR14,,PR03,,NA
500,P0201,,S0139,13-Jan-17,0 sales,0,7,14.9,PR14,,PR03,,NA
501,P0569,,S0029,13-Jan-17,2 sales,5.09,0,NA,PR14,,PR03,,NA
502,P0652,,S0139,13-Jan-17,0 sales,0,14,3.75,PR14,,PR03,,NA
503,P0639,,S0038,13-Jan-17,0 sales,0,21,5.45,PR14,,PR03,,NA
504,P0614,,S0094,13-Jan-17,0 sales,0,14,15.9,PR14,,PR03,,NA
505,P0712,,S0115,13-Jan-17,0 sales,0,24,21.5,PR14,,PR03,,NA
506,P0114,,S0122,13-Jan-17,1 sales,0.42,21,0.45,PR14,,PR03,,NA
507,P0055,,S0086,13-Jan-17,0 sales,0,24,3.5,PR14,,PR03,,NA
508,P0116,,S0026,13-Jan-17,0 sales,0,24,0.85,PR14,,PR03,,NA
509,P0611,,S0021,13-Jan-17,0 sales,0,2,12,PR14,,PR03,,NA
510,P0470,,S0106,13-Jan-17,1 sales,16.57,7,17.9,PR14,,PR03,,NA
511,P0260,,S0122,13-Jan-17,0 sales,0,9,17.5,PR14,,PR03,,NA
512,P0015,,S0068,13-Jan-17,0 sales,0,8,2.6,PR10,low,PR03,,NA
513,P0655,,S0115,13-Jan-17,0 sales,0,2,59.9,PR14,,PR03,,NA
514,P0536,,S0083,13-Jan-17,0 sales,0,12,2.95,PR14,,PR03,,NA
515,P0109,,S0043,13-Jan-17,0 sales,0,7,8.95,PR14,,PR03,,NA
516,P0654,,S0110,13-Jan-17,0 sales,0,9,9.95,PR14,,PR03,,NA
517,P0635,,S0062,13-Jan-17,0 sales,0,1,4.75,PR14,,PR03,,NA
518,P0726,,S0023,13-Jan-17,0 sales,0,23,1,PR14,,PR03,,NA
519,P0412,,S0096,13-Jan-17,0 sales,0,5,6.95,PR14,,PR03,,NA
520,P0017,,S0073,13-Jan-17,3 sales,2.78,20,1.49,PR06,high,PR03,,NA
521,P0583,,S0097,13-Jan-17,0 sales,0,17,36.9,PR14,,PR03,,NA
522,P0504,,S0031,13-Jan-17,0 sales,0,5,14.9,PR14,,PR03,,NA
523,P0196,,S0052,13-Jan-17,1 sales,7.31,4,7.9,PR14,,PR03,,NA
524,P0585,,S0031,13-Jan-17,0 sales,0,4,10.95,PR14,,PR03,,NA
525,P0114,,S0139,13-Jan-17,0 sales,0,22,0.45,PR14,,PR03,,NA
526,P0125,,S0063,13-Jan-17,1 sales,2.27,2,2.45,PR14,,PR03,,NA
527,P0510,,S0023,13-Jan-17,0 sales,0,4,20.5,PR14,,PR03,,NA
528,P0435,,S0034,13-Jan-17,1 sales,16.86,11,25.5,PR10,low,PR03,,NA
529,P0448,,S0095,13-Jan-17,0 sales,0,28,4.95,PR14,,PR03,,NA
530,P0500,,S0040,14-Jan-17,1 sales,5.51,39,5.95,PR14,,PR03,,NA
531,P0066,,S0038,14-Jan-17,0 sales,0,38,2.5,PR14,,PR03,,NA
532,P0017,,S0026,14-Jan-17,2 sales,2.31,45,1.49,PR06,high,PR03,,NA
533,P0436,,S0003,14-Jan-17,0 sales,0,4,3,PR14,,PR03,,NA
534,P0726,,S0096,14-Jan-17,0 sales,0,43,1,PR14,,PR03,,NA
535,P0572,,S0001,14-Jan-17,1 sales,0.93,12,1,PR14,,PR03,,NA
536,P0726,,S0126,14-Jan-17,0 sales,0,30,1,PR14,,PR03,,NA
537,P0569,,S0062,14-Jan-17,3 sales,7.08,81,2.55,PR14,,PR03,,NA
538,P0389,,S0094,14-Jan-17,0 sales,0,6,8.65,PR14,,PR03,,NA
539,P0125,,S0006,14-Jan-17,0 sales,0,44,2.95,PR14,,PR03,,NA
540,P0325,,S0008,14-Jan-17,0 sales,0,16,8.45,PR14,,PR03,,NA
541,P0364,,S0044,14-Jan-17,3 sales,2.78,8,1,PR14,,PR03,,NA
542,P0343,,S0115,14-Jan-17,0 sales,0,7,12.9,PR14,,PR03,,NA
543,P0614,,S0103,14-Jan-17,0 sales,0,3,15.9,PR14,,PR03,,NA
544,P0046,,S0103,14-Jan-17,0 sales,0,9,34.5,PR14,,PR03,,NA
545,P0691,,S0001,14-Jan-17,0 sales,0,2,3,PR14,,PR03,,NA
546,P0280,,S0117,14-Jan-17,0 sales,0,3,5.99,PR05,moderate,PR03,,NA
547,P0637,,S0108,14-Jan-17,0 sales,0,6,27.95,PR14,,PR03,,NA
548,P0144,,S0115,14-Jan-17,0 sales,0,1,4.95,PR14,,PR03,,NA
549,P0079,,S0010,14-Jan-17,1 sales,2.08,10,2.25,PR14,,PR03,,NA
550,P0556,,S0026,14-Jan-17,0 sales,0,10,12.5,PR14,,PR03,,NA
551,P0689,,S0009,14-Jan-17,0 sales,0,2,28.9,PR14,,PR03,,NA
552,P0015,,S0088,14-Jan-17,0 sales,0,22,2.6,PR10,low,PR03,,NA
553,P0372,,S0052,14-Jan-17,2 sales,4.92,44,2.9,PR14,,PR03,,NA
554,P0590,,S0021,14-Jan-17,2 sales,0.93,15,0.5,PR14,,PR03,,NA
555,P0602,,S0130,14-Jan-17,0 sales,0,12,9.9,PR14,,PR03,,NA
556,P0425,,S0106,14-Jan-17,0 sales,0,6,4.5,PR14,,PR03,,NA
557,P0611,,S0103,14-Jan-17,0 sales,0,2,12,PR14,,PR03,,NA
558,P0427,,S0138,14-Jan-17,1 sales,2.03,78,2.19,PR14,,PR03,,NA
559,P0110,,S0090,14-Jan-17,2 sales,5.46,9,2.95,PR14,,PR03,,NA
560,P0590,,S0102,14-Jan-17,5 sales,1.85,33,0.4,PR14,,PR03,,NA
561,P0590,,S0049,14-Jan-17,3 sales,1.39,11,0.5,PR14,,PR03,,NA
562,P0103,,S0032,14-Jan-17,3 sales,7.36,13,2.65,PR14,,PR03,,NA
563,P0402,,S0010,14-Jan-17,0 sales,0,9,7.75,PR05,moderate,PR03,,NA
564,P0017,,S0012,14-Jan-17,0 sales,0,6,1.49,PR06,high,PR03,,NA
565,P0297,,S0113,14-Jan-17,0 sales,0,4,14.95,PR14,,PR03,,NA
566,P0707,,S0085,14-Jan-17,0 sales,0,7,8.85,PR14,,PR03,,NA
567,P0015,,S0030,14-Jan-17,1 sales,1.85,11,2.6,PR10,low,PR03,,NA
568,P0178,,S0090,14-Jan-17,0 sales,0,4,12.75,PR14,,PR03,,NA
569,P0297,,S0024,14-Jan-17,0 sales,0,8,14.95,PR14,,PR03,,NA
570,P0660,,S0108,14-Jan-17,0 sales,0,26,4.95,PR14,,PR03,,NA
571,P0341,,S0038,14-Jan-17,0 sales,0,12,34.95,PR14,,PR03,,NA
572,P0671,,S0095,14-Jan-17,0 sales,0,1,3.25,PR14,,PR03,,NA
573,P0327,,S0084,14-Jan-17,0 sales,0,7,2.75,PR14,,PR03,,NA
574,P0231,,S0066,14-Jan-17,0 sales,0,9,6.9,PR14,,PR03,,NA
575,P0297,,S0043,14-Jan-17,0 sales,0,10,14.95,PR14,,PR03,,NA
576,P0171,,S0003,14-Jan-17,0 sales,0,2,11.9,PR14,,PR03,,NA
577,P0035,,S0031,14-Jan-17,4 sales,10.93,7,2.95,PR14,,PR03,,NA
578,P0639,,S0034,14-Jan-17,0 sales,0,7,5.45,PR14,,PR03,,NA
579,P0325,,S0135,15-Jan-17,0 sales,0,7,8.45,PR14,,PR03,,NA
580,P0046,,S0012,15-Jan-17,0 sales,0,11,34.5,PR14,,PR03,,NA
581,P0438,,S0116,15-Jan-17,2 sales,0.46,36,0.25,PR14,,PR03,,NA
582,P0364,,S0063,15-Jan-17,2 sales,1.85,13,1,PR14,,PR03,,NA
583,P0147,,S0018,15-Jan-17,0 sales,0,12,3.99,PR14,,PR03,,NA
584,P0260,,S0106,15-Jan-17,0 sales,0,16,17.5,PR14,,PR03,,NA
585,P0092,,S0073,15-Jan-17,0 sales,0,10,1.55,PR14,,PR03,,NA
586,P0499,,S0099,15-Jan-17,0 sales,0,5,0.75,PR14,,PR03,,NA
587,P0267,,S0026,15-Jan-17,0 sales,0,10,4,PR14,,PR03,,NA
588,P0436,,S0009,15-Jan-17,0 sales,0,39,3,PR14,,PR03,,NA
589,P0499,,S0025,15-Jan-17,1 sales,0.69,17,0.75,PR14,,PR03,,NA
590,P0060,,S0045,15-Jan-17,0 sales,0,1,15.9,PR10,verylow,PR03,,NA
591,P0400,,S0016,15-Jan-17,0 sales,0,5,7.5,PR14,,PR03,,NA
592,P0325,,S0104,15-Jan-17,3 sales,23.47,41,8.45,PR14,,PR03,,NA
593,P0555,,S0132,15-Jan-17,0 sales,0,3,32.5,PR14,,PR03,,NA
594,P0267,,S0094,15-Jan-17,0 sales,0,9,4,PR14,,PR03,,NA
595,P0252,,S0028,15-Jan-17,2 sales,27.1,0,NA,PR14,,PR03,,NA
596,P0311,,S0027,15-Jan-17,0 sales,0,4,1,PR14,,PR03,,NA
597,P0587,,S0106,15-Jan-17,0 sales,0,19,3.99,PR14,,PR03,,NA
598,P0277,,S0096,15-Jan-17,0 sales,0,12,3.45,PR14,,PR03,,NA
599,P0296,,S0068,15-Jan-17,0 sales,0,20,0.75,PR14,,PR03,,NA
600,P0503,,S0108,15-Jan-17,0 sales,0,12,17.5,PR14,,PR03,,NA
601,P0131,,S0022,15-Jan-17,0 sales,0,6,2.25,PR14,,PR03,,NA
602,P0134,,S0056,15-Jan-17,0 sales,0,11,5.9,PR14,,PR03,,NA
603,P0201,,S0090,15-Jan-17,0 sales,0,5,14.9,PR14,,PR03,,NA
604,P0325,,S0026,15-Jan-17,4 sales,31.3,10,8.45,PR14,,PR03,,NA
605,P0171,,S0099,15-Jan-17,0 sales,0,3,11.9,PR14,,PR03,,NA
606,P0420,,S0070,15-Jan-17,0 sales,0,134,0.6,PR14,,PR03,,NA
607,P0427,,S0119,15-Jan-17,0 sales,0,14,2.19,PR14,,PR03,,NA
