order_id,product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
18444,P0353,S0012,06-Jan-18,0,0,6,10.9,PR14,,PR03,,NA
18445,P0206,S0122,06-Jan-18,0,0,15,1.75,PR14,,PR03,,NA
18446,P0490,S0050,06-Jan-18,0,0,4,59.5,PR14,,PR03,,NA
18447,P0664,S0041,06-Jan-18,0,0,23,1.25,PR14,,PR03,,NA
18448,P0631,S0085,06-Jan-18,0,0,17,9.9,PR14,,PR03,,NA
18449,P0587,S0096,06-Jan-18,1,3.38,19,3.99,PR14,,PR03,,NA
18450,P0689,S0133,06-Jan-18,0,0,10,29.9,PR14,,PR03,,NA
18451,P0609,S0066,06-Jan-18,0,0,105,1.25,PR14,,PR03,,NA
18452,P0703,S0028,06-Jan-18,0,0,6,NA,PR14,,PR03,,NA
18453,P0067,S0144,06-Jan-18,0,0,5,16.9,PR14,,PR03,,NA
18454,P0132,S0098,06-Jan-18,0,0,3,NA,PR14,,PR03,,NA
18455,P0364,S0112,06-Jan-18,2,1.85,33,NA,PR14,,PR03,,NA
18456,P0051,S0087,06-Jan-18,4,2.59,23,0.7,PR14,,PR03,,NA
18457,P0103,S0029,06-Jan-18,3,8.19,52,NA,PR14,,PR03,,NA
18458,P0446,S0052,06-Jan-18,0,0,1,5.95,PR14,,PR03,,NA
18459,P0608,S0131,06-Jan-18,0,0,18,9.9,PR14,,PR03,,NA
18460,P0611,S0137,06-Jan-18,0,0,2,15,PR14,,PR03,,NA
18461,P0141,S0049,06-Jan-18,0,0,22,2.25,PR14,,PR03,,NA
18462,P0469,S0048,07-Jan-18,0,0,24,NA,PR14,,PR03,,NA
18463,P0211,S0105,07-Jan-18,0,0,5,10.95,PR14,,PR03,,NA
18464,P0242,S0082,07-Jan-18,0,0,8,12.9,PR14,,PR03,,NA
18465,P0428,S0112,07-Jan-18,0,0,17,NA,PR14,,PR03,,NA
18466,P0220,S0115,07-Jan-18,0,0,24,1.85,PR14,,PR03,,NA
18467,P0129,S0020,07-Jan-18,2,42.29,17,24.95,PR14,,PR03,,NA
18468,P0569,S0043,07-Jan-18,1,2.87,28,3.1,PR14,,PR03,,NA
18469,P0572,S0085,07-Jan-18,11,10.19,37,1,PR14,,PR03,,NA
18470,P0497,S0123,07-Jan-18,0,0,1,5.9,PR14,,PR03,,NA
18471,P0569,S0033,07-Jan-18,1,2.87,62,3.1,PR14,,PR03,,NA
18472,P0446,S0113,07-Jan-18,0,0,10,5.95,PR14,,PR03,,NA
18473,P0602,S0107,07-Jan-18,0,0,1,10.9,PR14,,PR03,,NA
18474,P0129,S0138,07-Jan-18,1,21.95,4,25.9,PR14,,PR03,,NA
18475,P0614,S0009,07-Jan-18,0,0,6,18.5,PR14,,PR03,,NA
18476,P0506,S0073,07-Jan-18,0,0,8,7.1,PR14,,PR03,,NA
18477,P0140,S0141,07-Jan-18,0,0,2,6,PR14,,PR03,,NA
18478,P0415,S0132,07-Jan-18,0,0,4,6.4,PR14,,PR03,,NA
18479,P0103,S0068,07-Jan-18,1,2.73,43,2.95,PR14,,PR03,,NA
18480,P0394,S0064,07-Jan-18,0,0,23,1,PR14,,PR03,,NA
18481,P0327,S0117,07-Jan-18,0,0,12,3.25,PR14,,PR03,,NA
18482,P0420,S0031,07-Jan-18,0,0,1,0.75,PR14,,PR03,,NA
18483,P0220,S0110,07-Jan-18,1,1.71,13,1.85,PR14,,PR03,,NA
18484,P0150,S0115,07-Jan-18,0,0,1,10,PR14,,PR03,,NA
18485,P0510,S0066,07-Jan-18,0,0,7,20.5,PR14,,PR03,,NA
18486,P0655,S0093,07-Jan-18,0,0,1,59.9,PR14,,PR03,,NA
18487,P0260,S0033,07-Jan-18,0,0,12,19.5,PR14,,PR03,,NA
18488,P0103,S0056,07-Jan-18,15,40.97,185,2.95,PR14,,PR03,,NA
18489,P0348,S0115,07-Jan-18,0,0,14,2.65,PR05,verylow,PR03,,NA
18490,P0348,S0084,07-Jan-18,1,1.96,4,2.65,PR05,verylow,PR03,,NA
18491,P0356,S0139,07-Jan-18,0,0,15,2.5,PR14,,PR03,,NA
18492,P0427,S0034,07-Jan-18,0,0,8,1.95,PR14,,PR03,,NA
18493,P0055,S0060,07-Jan-18,0,0,17,3.5,PR14,,PR03,,NA
18494,P0117,S0055,07-Jan-18,0,0,5,19.9,PR14,,PR03,,NA
18495,P0327,S0123,07-Jan-18,0,0,7,3.25,PR14,,PR03,,NA
18496,P0082,S0028,07-Jan-18,0,0,17,NA,PR14,,PR03,,NA
18497,P0611,S0120,07-Jan-18,1,15,1,15,PR14,,PR03,,NA
18498,P0162,S0038,07-Jan-18,0,0,32,4.9,PR14,,PR03,,NA
18499,P0474,S0040,07-Jan-18,0,0,4,679,PR03,verylow,PR03,,NA
18500,P0277,S0055,07-Jan-18,0,0,6,3.95,PR14,,PR03,,NA
18501,P0130,S0126,07-Jan-18,0,0,21,9.75,PR14,,PR03,,NA
18502,P0055,S0018,07-Jan-18,0,0,26,3.5,PR14,,PR03,,NA
18503,P0390,S0102,07-Jan-18,0,0,5,11.9,PR14,,PR03,,NA
18504,P0206,S0141,07-Jan-18,0,0,11,1.75,PR14,,PR03,,NA
18505,P0428,S0003,07-Jan-18,0,0,3,29.95,PR14,,PR03,,NA
18506,P0263,S0126,07-Jan-18,0,0,5,16.95,PR14,,PR03,,NA
18507,P0185,S0068,07-Jan-18,0,0,3,0.75,PR14,,PR03,,NA
18508,P0241,S0049,07-Jan-18,0,0,5,12.95,PR14,,PR03,,NA
18509,P0663,S0066,07-Jan-18,2,7.31,28,3.95,PR17,veryhigh,PR03,,NA
18510,P0211,S0138,07-Jan-18,0,0,6,10.95,PR14,,PR03,,NA
18511,P0130,S0052,07-Jan-18,0,0,13,9.75,PR14,,PR03,,NA
18512,P0369,S0125,07-Jan-18,0,0,3,19.95,PR14,,PR03,,NA
18513,P0664,S0014,07-Jan-18,0,0,25,1.25,PR14,,PR03,,NA
18514,P0474,S0063,07-Jan-18,0,0,3,679,PR03,verylow,PR03,,NA
18515,P0312,S0038,07-Jan-18,0,0,8,15.9,PR14,,PR03,,NA
18516,P0356,S0012,08-Jan-18,0,0,2,2.5,PR14,,PR03,,NA
18517,P0286,S0056,08-Jan-18,0,0,5,1.15,PR14,,PR03,,NA
18518,P0671,S0138,08-Jan-18,4,7.22,2,3.25,PR10,high,PR03,,NA
18519,P0196,S0138,08-Jan-18,0,0,10,7.9,PR14,,PR03,,NA
18520,P0321,S0056,08-Jan-18,0,0,7,11.95,PR14,,PR03,,NA
18521,P0296,S0088,08-Jan-18,0,0,26,0.75,PR14,,PR03,,NA
18522,P0536,S0010,08-Jan-18,0,0,6,3.15,PR14,,PR03,,NA
18523,P0066,S0126,08-Jan-18,0,0,8,2.9,PR14,,PR03,,NA
18524,P0297,S0123,08-Jan-18,0,0,12,14.95,PR14,,PR03,,NA
18525,P0609,S0085,08-Jan-18,0,0,12,1.25,PR14,,PR03,,NA
18526,P0341,S0031,08-Jan-18,0,0,6,34.95,PR14,,PR03,,NA
18527,P0503,S0055,08-Jan-18,0,0,6,18.95,PR14,,PR03,,NA
18528,P0099,S0008,08-Jan-18,0,0,3,11.9,PR05,moderate,PR03,,NA
18529,P0044,S0107,08-Jan-18,0,0,24,13.9,PR05,veryhigh,PR03,,NA
18530,P0382,S0090,08-Jan-18,1,16.91,12,19.95,PR14,,PR03,,NA
18531,P0268,S0025,08-Jan-18,0,0,11,1.15,PR14,,PR03,,NA
18532,P0663,S0043,08-Jan-18,0,0,20,3.95,PR17,veryhigh,PR03,,NA
18533,P0059,S0111,08-Jan-18,0,0,6,NA,PR14,,PR03,,NA
18534,P0169,S0043,08-Jan-18,2,12.71,5,7.5,PR14,,PR03,,NA
18535,P0279,S0115,08-Jan-18,0,0,9,17.25,PR14,,PR03,,NA
18536,P0184,S0002,08-Jan-18,0,0,10,49.9,PR14,,PR03,,NA
18537,P0305,S0105,08-Jan-18,0,0,14,30.9,PR14,,PR03,,NA
18538,P0330,S0051,08-Jan-18,0,0,1,2,PR14,,PR03,,NA
18539,P0740,S0043,08-Jan-18,0,0,2,12.5,PR14,,PR03,,NA
18540,P0015,S0075,08-Jan-18,0,0,56,2.85,PR14,,PR03,,NA
18541,P0054,S0018,08-Jan-18,0,0,6,3.95,PR14,,PR03,,NA
18542,P0174,S0020,08-Jan-18,5,18.52,16,4,PR14,,PR03,,NA
18543,P0438,S0106,08-Jan-18,3,1.39,80,0.5,PR14,,PR03,,NA
18544,P0148,S0012,08-Jan-18,0,0,5,6.4,PR05,low,PR03,,NA
18545,P0219,S0040,08-Jan-18,0,0,4,7.25,PR14,,PR03,,NA
18546,P0333,S0028,08-Jan-18,4,7.41,127,NA,PR14,,PR03,,NA
18547,P0406,S0117,08-Jan-18,0,0,22,11.5,PR14,,PR03,,NA
18548,P0242,S0050,08-Jan-18,0,0,2,12.9,PR14,,PR03,,NA
18549,P0068,S0004,08-Jan-18,0,0,4,6.15,PR14,,PR03,,NA
18550,P0015,S0102,08-Jan-18,0,0,12,2.85,PR14,,PR03,,NA
18551,P0453,S0015,08-Jan-18,0,0,18,6.5,PR14,,PR03,,NA
18552,P0044,S0041,08-Jan-18,0,0,8,13.9,PR05,veryhigh,PR03,,NA
18553,P0261,S0070,08-Jan-18,0,0,25,4.45,PR03,verylow,PR03,,NA
18554,P0574,S0105,08-Jan-18,0,0,18,1.95,PR14,,PR03,,NA
18555,P0639,S0108,08-Jan-18,0,0,5,7.75,PR14,,PR03,,NA
18556,P0513,S0056,08-Jan-18,0,0,11,15,PR14,,PR03,,NA
18557,P0177,S0103,08-Jan-18,0,0,8,12.5,PR05,veryhigh,PR03,,NA
18558,P0304,S0060,08-Jan-18,0,0,9,19.9,PR06,moderate,PR03,,NA
18559,P0609,S0066,08-Jan-18,0,0,105,1.25,PR14,,PR03,,NA
18560,P0413,S0015,08-Jan-18,5.03,27.71,8.237,5.95,PR14,,PR03,,NA
18561,P0171,S0028,08-Jan-18,0,0,4,NA,PR14,,PR03,,NA
18562,P0312,S0125,08-Jan-18,0,0,5,15.9,PR14,,PR03,,NA
18563,P0333,S0116,08-Jan-18,0,0,8,2,PR14,,PR03,,NA
18564,P0654,S0038,08-Jan-18,0,0,10,9.95,PR14,,PR03,,NA
18565,P0602,S0013,08-Jan-18,0,0,5,10.9,PR14,,PR03,,NA
18566,P0242,S0031,08-Jan-18,0,0,8,12.9,PR14,,PR03,,NA
18567,P0103,S0038,08-Jan-18,9,24.58,98,2.95,PR14,,PR03,,NA
18568,P0017,S0106,08-Jan-18,1,1.34,38,1.45,PR14,,PR03,,NA
18569,P0456,S0142,09-Jan-18,0,0,4,31.9,PR05,moderate,PR03,,NA
18570,P0658,S0084,09-Jan-18,0,0,3,29.95,PR14,,PR03,,NA
18571,P0361,S0138,09-Jan-18,0,0,6,12.9,PR14,,PR03,,NA
18572,P0428,S0080,09-Jan-18,0,0,8,29.95,PR14,,PR03,,NA
18573,P0513,S0126,09-Jan-18,0,0,6,15,PR14,,PR03,,NA
18574,P0689,S0105,09-Jan-18,0,0,4,29.9,PR14,,PR03,,NA
18575,P0499,S0003,09-Jan-18,2,1.39,26,0.75,PR14,,PR03,,NA
18576,P0572,S0085,09-Jan-18,2,1.85,31,1,PR14,,PR03,,NA
18577,P0611,S0104,09-Jan-18,0,0,3,15,PR14,,PR03,,NA
18578,P0663,S0095,09-Jan-18,2,7.31,23,3.95,PR14,,PR03,,NA
18579,P0132,S0084,09-Jan-18,0,0,9,9.99,PR14,,PR03,,NA
18580,P0219,S0108,09-Jan-18,0,0,8,7.25,PR14,,PR03,,NA
18581,P0204,S0038,09-Jan-18,0,0,139,5.9,PR14,,PR03,,NA
18582,P0587,S0107,09-Jan-18,0,0,22,3.99,PR14,,PR03,,NA
18583,P0042,S0082,09-Jan-18,1,4.66,3,5.5,PR14,,PR03,,NA
18584,P0116,S0027,09-Jan-18,0,0,20,1.15,PR14,,PR03,,NA
18585,P0213,S0023,09-Jan-18,0,0,16,26.9,PR14,,PR03,,NA
18586,P0569,S0010,09-Jan-18,0,0,1,3.1,PR14,,PR03,,NA
18587,P0327,S0049,09-Jan-18,0,0,12,3.25,PR14,,PR03,,NA
18588,P0062,S0021,09-Jan-18,0,0,8,29.9,PR14,,PR03,,NA
18589,P0148,S0013,09-Jan-18,0,0,6,6.4,PR05,low,PR03,,NA
18590,P0438,S0050,09-Jan-18,2,0.93,38,0.5,PR14,,PR03,,NA
18591,P0400,S0110,09-Jan-18,0,0,3,7.5,PR14,,PR03,,NA
18592,P0263,S0008,09-Jan-18,0,0,10,16.95,PR14,,PR03,,NA
18593,P0017,S0105,09-Jan-18,0,0,9,1.45,PR14,,PR03,,NA
18594,P0348,S0120,09-Jan-18,0,0,21,2.65,PR05,verylow,PR03,,NA
18595,P0150,S0031,09-Jan-18,0,0,12,10,PR14,,PR03,,NA
18596,P0141,S0020,09-Jan-18,0,0,24,2.25,PR14,,PR03,,NA
18597,P0177,S0133,09-Jan-18,0,0,5,12.5,PR14,,PR03,,NA
18598,P0438,S0023,09-Jan-18,8,3.7,41,0.5,PR14,,PR03,,NA
18599,P0664,S0024,09-Jan-18,3,3.47,30,1.25,PR14,,PR03,,NA
18600,P0572,S0117,09-Jan-18,0,0,5,1,PR14,,PR03,,NA
18601,P0144,S0038,09-Jan-18,0,0,9,4.95,PR14,,PR03,,NA
18602,P0330,S0083,09-Jan-18,0,0,24,2,PR14,,PR03,,NA
18603,P0398,S0031,09-Jan-18,0,0,1,29.9,PR14,,PR03,,NA
18604,P0261,S0062,09-Jan-18,5,20.6,60,4.45,PR03,verylow,PR03,,NA
18605,P0341,S0031,09-Jan-18,0,0,6,34.95,PR14,,PR03,,NA
18606,P0302,S0056,09-Jan-18,0,0,5,139.9,PR14,,PR03,,NA
18607,P0435,S0022,09-Jan-18,0,0,4,27.25,PR14,,PR03,,NA
18608,P0055,S0143,09-Jan-18,0,0,21,3.5,PR14,,PR03,,NA
18609,P0110,S0087,09-Jan-18,0,0,7,3.5,PR14,,PR03,,NA
18610,P0453,S0025,09-Jan-18,0,0,6,6.5,PR14,,PR03,,NA
18611,P0057,S0094,09-Jan-18,0,0,4,15.9,PR14,,PR03,,NA
18612,P0241,S0031,09-Jan-18,0,0,6,12.95,PR14,,PR03,,NA
18613,P0148,S0040,09-Jan-18,0,0,6,6.4,PR05,low,PR03,,NA
18614,P0324,S0062,09-Jan-18,0,0,5,59.9,PR14,,PR03,,NA
18615,P0435,S0097,09-Jan-18,0,0,13,27.25,PR14,,PR03,,NA
18616,P0172,S0038,09-Jan-18,0,0,6,3.5,PR14,,PR03,,NA
18617,P0103,S0138,09-Jan-18,16,43.7,103,2.95,PR14,,PR03,,NA
18618,P0575,S0138,09-Jan-18,0,0,4,2.25,PR14,,PR03,,NA
18619,P0348,S0105,09-Jan-18,0,0,3,2.65,PR05,verylow,PR03,,NA
18620,P0103,S0099,10-Jan-18,0,0,14,2.95,PR14,,PR03,,NA
18621,P0055,S0039,10-Jan-18,0,0,37,3.5,PR14,,PR03,,NA
18622,P0438,S0106,10-Jan-18,8,3.7,131,0.5,PR14,,PR03,,NA
18623,P0436,S0125,10-Jan-18,1,3.24,20,3.5,PR14,,PR03,,NA
18624,P0658,S0020,10-Jan-18,0,0,10,29.95,PR14,,PR03,,NA
18625,P0348,S0144,10-Jan-18,0,0,9,2.65,PR05,verylow,PR03,,NA
18626,P0134,S0038,10-Jan-18,0,0,11,8.9,PR14,,PR03,,NA
18627,P0204,S0038,10-Jan-18,0,0,139,5.9,PR14,,PR03,,NA
18628,P0701,S0056,10-Jan-18,0,0,6,11.9,PR14,,PR03,,NA
18629,P0090,S0070,10-Jan-18,0,0,15,3.25,PR14,,PR03,,NA
18630,P0126,S0121,10-Jan-18,0,0,5,NA,PR14,,PR03,,NA
18631,P0150,S0056,10-Jan-18,0,0,6,10,PR14,,PR03,,NA
18632,P0438,S0084,10-Jan-18,4,1.85,31,0.5,PR14,,PR03,,NA
18633,P0305,S0102,10-Jan-18,0,0,5,30.9,PR14,,PR03,,NA
18634,P0062,S0068,10-Jan-18,1,25.34,0,29.9,PR14,,PR03,,NA
18635,P0661,S0081,10-Jan-18,0,0,7,NA,PR14,,PR03,,NA
18636,P0587,S0024,10-Jan-18,0,0,20,3.99,PR14,,PR03,,NA
18637,P0060,S0013,10-Jan-18,0,0,4,16.9,PR14,,PR03,,NA
18638,P0169,S0139,10-Jan-18,0,0,44,7.5,PR14,,PR03,,NA
18639,P0543,S0093,10-Jan-18,0,0,6,2.75,PR14,,PR03,,NA
18640,P0116,S0058,10-Jan-18,0,0,10,1.15,PR14,,PR03,,NA
18641,P0613,S0031,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18642,P0116,S0008,10-Jan-18,0,0,41,1.15,PR14,,PR03,,NA
18643,P0332,S0008,10-Jan-18,0,0,5,37.9,PR14,,PR03,,NA
18644,P0631,S0022,10-Jan-18,0,0,7,9.9,PR14,,PR03,,NA
18645,P0679,S0006,10-Jan-18,0,0,6,46.9,PR14,,PR03,,NA
18646,P0171,S0004,10-Jan-18,0,0,3,11.9,PR14,,PR03,,NA
18647,P0448,S0060,10-Jan-18,0,0,13,4.05,PR14,,PR03,,NA
18648,P0312,S0002,10-Jan-18,0,0,6,15.9,PR14,,PR03,,NA
18649,P0613,S0052,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18650,P0129,S0140,10-Jan-18,0,0,6,26.9,PR14,,PR03,,NA
18651,P0134,S0025,10-Jan-18,0,0,2,8.9,PR14,,PR03,,NA
18652,P0328,S0132,10-Jan-18,0,0,5,29.9,PR14,,PR03,,NA
18653,P0735,S0093,10-Jan-18,0,0,6,10.75,PR10,low,PR03,,NA
18654,P0673,S0108,10-Jan-18,0,0,15,9.95,PR14,,PR03,,NA
18655,P0425,S0102,10-Jan-18,0,0,2,5.9,PR14,,PR03,,NA
18656,P0275,S0020,10-Jan-18,0,0,50,2.45,PR14,,PR03,,NA
18657,P0195,S0069,10-Jan-18,0,0,2,6.4,PR14,,PR03,,NA
18658,P0151,S0024,10-Jan-18,0,0,6,6.9,PR14,,PR03,,NA
18659,P0406,S0122,10-Jan-18,0,0,4,11.5,PR14,,PR03,,NA
18660,P0601,S0028,10-Jan-18,0,0,93,NA,PR14,,PR03,,NA
18661,P0353,S0051,10-Jan-18,0,0,2,10.9,PR14,,PR03,,NA
18662,P0164,S0097,10-Jan-18,0,0,5,32.9,PR14,,PR03,,NA
18663,P0458,S0124,10-Jan-18,0,0,11,4.5,PR14,,PR03,,NA
18664,P0213,S0113,10-Jan-18,0,0,29,26.9,PR14,,PR03,,NA
18665,P0070,S0088,10-Jan-18,0,0,4,8.5,PR10,moderate,PR03,,NA
18666,P0132,S0115,10-Jan-18,0,0,21,9.99,PR14,,PR03,,NA
18667,P0730,S0087,10-Jan-18,0,0,6,12.9,PR14,,PR03,,NA
18668,P0297,S0084,10-Jan-18,0,0,3,14.95,PR14,,PR03,,NA
18669,P0524,S0048,10-Jan-18,0,0,50,NA,PR14,,PR03,,NA
18670,P0613,S0049,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18671,P0336,S0078,10-Jan-18,0,0,4,21.9,PR14,,PR03,,NA
18672,P0695,S0090,10-Jan-18,0,0,5,5.25,PR14,,PR03,,NA
18673,P0218,S0051,10-Jan-18,0,0,17,59.9,PR14,,PR03,,NA
18674,P0129,S0051,10-Jan-18,0,0,8,32.5,PR14,,PR03,,NA
18675,P0695,S0085,10-Jan-18,0,0,13,5.25,PR14,,PR03,,NA
18676,P0291,S0085,10-Jan-18,0,0,16,32.95,PR05,high,PR03,,NA
18677,P0608,S0078,10-Jan-18,1,8.39,10,9.9,PR14,,PR03,,NA
18678,P0300,S0066,10-Jan-18,0,0,5,44.9,PR14,,PR03,,NA
18679,P0242,S0112,10-Jan-18,0,0,20,NA,PR14,,PR03,,NA
18680,P0390,S0121,11-Jan-18,0,0,5,NA,PR14,,PR03,,NA
18681,P0167,S0103,11-Jan-18,0,0,3,42.9,PR14,,PR03,,NA
18682,P0114,S0063,11-Jan-18,0,0,14,0.65,PR14,,PR03,,NA
18683,P0260,S0003,11-Jan-18,0,0,10,19.5,PR14,,PR03,,NA
18684,P0042,S0063,11-Jan-18,0,0,12,5.5,PR14,,PR03,,NA
18685,P0171,S0084,11-Jan-18,0,0,4,11.9,PR14,,PR03,,NA
18686,P0613,S0025,11-Jan-18,0,0,7,7.95,PR14,,PR03,,NA
18687,P0436,S0137,11-Jan-18,0,0,5,3.5,PR14,,PR03,,NA
18688,P0689,S0138,11-Jan-18,0,0,12,29.9,PR14,,PR03,,NA
18689,P0275,S0091,11-Jan-18,0,0,20,2.45,PR14,,PR03,,NA
18690,P0394,S0082,11-Jan-18,0,0,6,1,PR14,,PR03,,NA
18691,P0082,S0024,11-Jan-18,0,0,6,9.5,PR14,,PR03,,NA
18692,P0446,S0125,11-Jan-18,0,0,9,5.95,PR14,,PR03,,NA
18693,P0402,S0132,11-Jan-18,0,0,6,7.75,PR14,,PR03,,NA
18694,P0657,S0084,11-Jan-18,0,0,9,7.9,PR14,,PR03,,NA
18695,P0660,S0138,11-Jan-18,0,0,5,5.95,PR05,low,PR03,,NA
18696,P0438,S0130,11-Jan-18,0,0,39,0.5,PR14,,PR03,,NA
18697,P0017,S0075,11-Jan-18,0,0,5,1.45,PR14,,PR03,,NA
18698,P0280,S0104,11-Jan-18,0,0,33,7.25,PR14,,PR03,,NA
18699,P0694,S0008,11-Jan-18,0,0,7,6.55,PR14,,PR03,,NA
18700,P0664,S0114,11-Jan-18,0,0,17,1.25,PR14,,PR03,,NA
18701,P0333,S0014,11-Jan-18,3,5.56,8,2,PR14,,PR03,,NA
18702,P0162,S0083,11-Jan-18,0,0,4,4.9,PR14,,PR03,,NA
18703,P0466,S0132,11-Jan-18,0,0,5,9.95,PR14,,PR03,,NA
18704,P0572,S0125,11-Jan-18,4,3.7,22,1,PR14,,PR03,,NA
18705,P0720,S0088,11-Jan-18,0,0,29,10,PR14,,PR03,,NA
18706,P0747,S0031,11-Jan-18,0,0,6,14.5,PR14,,PR03,,NA
18707,P0663,S0115,11-Jan-18,2,7.31,22,3.95,PR17,veryhigh,PR03,,NA
18708,P0147,S0125,11-Jan-18,0,0,6,5.5,PR14,,PR03,,NA
18709,P0150,S0023,11-Jan-18,0,0,4,10,PR14,,PR03,,NA
18710,P0417,S0033,11-Jan-18,0,0,8,8.9,PR14,,PR03,,NA
18711,P0695,S0049,11-Jan-18,0,0,9,5.25,PR14,,PR03,,NA
18712,P0730,S0040,11-Jan-18,0,0,2,12.9,PR14,,PR03,,NA
18713,P0195,S0012,11-Jan-18,1,5.93,6,6.4,PR05,low,PR03,,NA
18714,P0611,S0106,11-Jan-18,1,15,1,15,PR14,,PR03,,NA
18715,P0681,S0054,11-Jan-18,0,0,4,10.9,PR14,,PR03,,NA
18716,P0150,S0132,11-Jan-18,0,0,1,10,PR14,,PR03,,NA
18717,P0353,S0082,11-Jan-18,0,0,3,10.9,PR14,,PR03,,NA
18718,P0642,S0093,11-Jan-18,0,0,1,2.5,PR14,,PR03,,NA
18719,P0690,S0098,11-Jan-18,0,0,6,NA,PR14,,PR03,,NA
18720,P0474,S0108,11-Jan-18,0,0,4,679,PR03,verylow,PR03,,NA
18721,P0129,S0107,11-Jan-18,0,0,6,24.95,PR14,,PR03,,NA
18722,P0497,S0088,11-Jan-18,0,0,40,5.9,PR14,,PR03,,NA
18723,P0241,S0065,11-Jan-18,0,0,7,12.95,PR14,,PR03,,NA
18724,P0131,S0020,11-Jan-18,7,16.2,55,2.5,PR14,,PR03,,NA
18725,P0162,S0049,11-Jan-18,0,0,15,4.9,PR14,,PR03,,NA
18726,P0372,S0015,11-Jan-18,0,0,18,3.9,PR14,,PR03,,NA
18727,P0572,S0038,11-Jan-18,1,0.93,42,1,PR14,,PR03,,NA
18728,P0336,S0138,11-Jan-18,0,0,10,21.9,PR14,,PR03,,NA
18729,P0229,S0020,11-Jan-18,0,0,11,7.95,PR14,,PR03,,NA
18730,P0341,S0142,11-Jan-18,0,0,14,34.95,PR14,,PR03,,NA
18731,P0521,S0050,11-Jan-18,0,0,22,19.9,PR14,,PR03,,NA
18732,P0212,S0084,11-Jan-18,0,0,7,10.75,PR14,,PR03,,NA
18733,P0016,S0032,11-Jan-18,0,0,19,2,PR14,,PR03,,NA
18734,P0428,S0063,11-Jan-18,1,27.73,9,29.95,PR14,,PR03,,NA
18735,P0348,S0133,11-Jan-18,0,0,5,2.65,PR05,verylow,PR03,,NA
18736,P0277,S0133,11-Jan-18,0,0,8,3.95,PR14,,PR03,,NA
18737,P0311,S0028,11-Jan-18,1,1,0,NA,PR14,,PR03,,NA
18738,P0652,S0048,11-Jan-18,0,0,27,NA,PR14,,PR03,,NA
18739,P0219,S0125,12-Jan-18,1,6.71,0,7.25,PR14,,PR03,,NA
18740,P0169,S0018,12-Jan-18,0,0,5,7.5,PR14,,PR03,,NA
18741,P0665,S0115,12-Jan-18,0,0,4,10.75,PR14,,PR03,,NA
18742,P0067,S0049,12-Jan-18,0,0,12,16.9,PR14,,PR03,,NA
18743,P0694,S0093,12-Jan-18,0,0,5,6.55,PR14,,PR03,,NA
18744,P0169,S0075,12-Jan-18,0,0,8,7.5,PR14,,PR03,,NA
18745,P0747,S0066,12-Jan-18,0,0,3,14.5,PR14,,PR03,,NA
18746,P0356,S0131,12-Jan-18,0,0,14,2.5,PR14,,PR03,,NA
18747,P0051,S0026,12-Jan-18,0,0,85,0.7,PR14,,PR03,,NA
18748,P0660,S0137,12-Jan-18,0,0,4,5.95,PR05,low,PR03,,NA
18749,P0042,S0126,12-Jan-18,0,0,2,5.5,PR14,,PR03,,NA
18750,P0330,S0068,12-Jan-18,0,0,16,2.25,PR14,,PR03,,NA
18751,P0337,S0115,12-Jan-18,0,0,4,26.9,PR14,,PR03,,NA
18752,P0333,S0028,12-Jan-18,12,22.22,135,NA,PR14,,PR03,,NA
18753,P0195,S0027,12-Jan-18,0,0,3,6.4,PR05,low,PR03,,NA
18754,P0060,S0132,12-Jan-18,0,0,5,16.9,PR14,,PR03,,NA
18755,P0029,S0028,12-Jan-18,0,0,7,NA,PR14,,PR03,,NA
18756,P0642,S0073,12-Jan-18,0,0,14,2.5,PR14,,PR03,,NA
18757,P0614,S0048,12-Jan-18,0,0,10,NA,PR14,,PR03,,NA
18758,P0104,S0070,12-Jan-18,0,0,3,17.9,PR14,,PR03,,NA
18759,P0296,S0069,12-Jan-18,0,0,16,0.75,PR14,,PR03,,NA
18760,P0129,S0138,12-Jan-18,0,0,3,26.9,PR14,,PR03,,NA
18761,P0400,S0133,12-Jan-18,0,0,2,7.5,PR14,,PR03,,NA
18762,P0707,S0094,12-Jan-18,0,0,15,8.85,PR05,verylow,PR03,,NA
18763,P0364,S0113,12-Jan-18,1,0.93,21,1,PR14,,PR03,,NA
18764,P0574,S0027,12-Jan-18,0,0,32,1.95,PR14,,PR03,,NA
18765,P0726,S0095,12-Jan-18,1,0.93,24,1,PR14,,PR03,,NA
18766,P0704,S0097,12-Jan-18,0,0,11,2.35,PR14,,PR03,,NA
18767,P0350,S0024,12-Jan-18,0,0,3,3.65,PR14,,PR03,,NA
18768,P0682,S0022,12-Jan-18,3,11.81,12,4.25,PR14,,PR03,,NA
18769,P0704,S0060,12-Jan-18,1,2.18,12,2.35,PR14,,PR03,,NA
18770,P0324,S0094,12-Jan-18,0,0,5,59.9,PR14,,PR03,,NA
18771,P0261,S0119,12-Jan-18,0,0,13,4.45,PR03,verylow,PR03,,NA
18772,P0436,S0001,12-Jan-18,2,6.48,22,3.5,PR14,,PR03,,NA
